Timestamp,Demand_mean_kw,N_households,Household_Movement,Month_Year
2017-01-03 20:30:00,0.3797798418245356,5437.0,0.0,Jan-2017
2017-01-03 21:00:00,0.3603358469744344,5437.0,0.0,Jan-2017
2017-01-03 21:30:00,0.3345670406474159,5437.0,0.0,Jan-2017
2017-01-03 22:00:00,0.3095966525657532,5437.0,0.0,Jan-2017
2017-01-03 22:30:00,0.2742928085341181,5437.0,0.0,Jan-2017
2017-01-03 23:00:00,0.2330917785543498,5437.0,0.0,Jan-2017
2017-01-03 23:30:00,0.2000312672429649,5437.0,0.0,Jan-2017
2017-01-04 00:00:00,0.1766046984831669,5406.0,-31.0,Jan-2017
2017-01-04 00:30:00,0.1520062811749492,5413.0,7.0,Jan-2017
2017-01-04 01:00:00,0.1354046828908554,5424.0,11.0,Jan-2017
2017-01-04 01:30:00,0.1232803686635944,5425.0,1.0,Jan-2017
2017-01-04 02:00:00,0.1177819354838709,5425.0,0.0,Jan-2017
2017-01-04 02:30:00,0.1127268202764976,5425.0,0.0,Jan-2017
2017-01-04 03:00:00,0.1105131797235022,5425.0,0.0,Jan-2017
2017-01-04 03:30:00,0.1082457142857142,5425.0,0.0,Jan-2017
2017-01-04 04:00:00,0.1106777880184331,5425.0,0.0,Jan-2017
2017-01-04 04:30:00,0.1103024884792626,5425.0,0.0,Jan-2017
2017-01-04 05:00:00,0.1161008294930875,5425.0,0.0,Jan-2017
2017-01-04 05:30:00,0.1252663594470046,5425.0,0.0,Jan-2017
2017-01-04 06:00:00,0.1537802764976958,5425.0,0.0,Jan-2017
2017-01-04 06:30:00,0.1831461751152073,5425.0,0.0,Jan-2017
2017-01-04 07:00:00,0.2090624884792626,5425.0,0.0,Jan-2017
2017-01-04 07:30:00,0.2262435023041474,5425.0,0.0,Jan-2017
2017-01-04 08:00:00,0.23923133640553,5425.0,0.0,Jan-2017
2017-01-04 08:30:00,0.2414563375092115,5428.0,3.0,Jan-2017
2017-01-04 09:00:00,0.2489432676367655,5429.0,1.0,Jan-2017
2017-01-04 09:30:00,0.2485532228360957,5430.0,1.0,Jan-2017
2017-01-04 10:00:00,0.264887414777962,5427.0,-3.0,Jan-2017
2017-01-04 10:30:00,0.2633257227030013,5431.0,4.0,Jan-2017
2017-01-04 11:00:00,0.2654906146485095,5434.0,3.0,Jan-2017
2017-01-04 11:30:00,0.2682794117647059,5440.0,6.0,Jan-2017
2017-01-04 12:00:00,0.276704628949302,5444.0,4.0,Jan-2017
2017-01-04 12:30:00,0.272322438486963,5446.0,2.0,Jan-2017
2017-01-04 13:00:00,0.2761042393099652,5449.0,3.0,Jan-2017
2017-01-04 13:30:00,0.2772065676022748,5451.0,2.0,Jan-2017
2017-01-04 14:00:00,0.2710220062351,5453.0,2.0,Jan-2017
2017-01-04 14:30:00,0.26997433076641,5454.0,1.0,Jan-2017
2017-01-04 15:00:00,0.2886782704287285,5458.0,4.0,Jan-2017
2017-01-04 15:30:00,0.3049565854552116,5459.0,1.0,Jan-2017
2017-01-04 16:00:00,0.3519716065213408,5459.0,0.0,Jan-2017
2017-01-04 16:30:00,0.4108095238095238,5460.0,1.0,Jan-2017
2017-01-04 17:00:00,0.4668976377952756,5461.0,1.0,Jan-2017
2017-01-04 17:30:00,0.4791842153451749,5461.0,0.0,Jan-2017
